id,title,company,location,created,description,latitude,longitude,salary_min,salary_max,redirect_url
5320119402,DATA ANALYST,Sadel Group,"West End, West London",2025-07-24T19:09:28Z,"We are seeking a highly motivated and skilled Data Analyst Engineer to join our team at Sadel Group, a Family Office that owns and operates operational real estate, including Magnavale. a leading operator of cold storage facilities for frozen food. We combine rigorous analysis with entrepreneurial energy to support our portfolio companies through operational and strategic transformation. As part of our internal data analysis team, you'll work directly with stakeholders across the group to build…",51.516207,-0.146749,50000,50000,https://www.adzuna.co.uk/jobs/land/ad/5320119402?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=CA22E821E75164A8A4E72342D1E12A9A5B955655
5297811155,Data Analyst,Bernecker's Nursery,"Canning Town, East London",2025-07-11T16:04:33Z,"Description We are seeking a skilled Data Analyst to join our dynamic team. As a Data Analyst, you will play a crucial role in turning raw data into actionable insights that will influence key business decisions. Your analytical expertise will be vital in identifying trends, patterns, and anomalies within our data sets, helping to drive strategic initiatives across the organization. You will work closely with cross-functional teams to understand their data needs and provide them with the tools …",51.508202,0.035485,93600,93600,https://www.adzuna.co.uk/jobs/details/5297811155?utm_medium=api&utm_source=71ed0f1d
5307578659,Pension System Calculation and Data Analyst,Morson Talent,"Blackfriars, Central London",2025-07-17T02:46:22Z,"Pension System Calculation and Data Analyst London City Office Job purpose To support the Pension & Reward Operations Manager with all aspects of the maintenance and development of the Pensions Administration System (altair). To assist in production, management and processing of all data extracts and interfaces and to provide ongoing support to pension projects. Principal accountabilities ? To support the maintenance and development of the pension administration system (altair) ensuring accurac…",51.515704,-0.104021,55000,55000,https://www.adzuna.co.uk/jobs/land/ad/5307578659?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=C6696EC4B249403AD6F163A4A981173E5D46956E
5302241580,Data Analyst,Venn Group,"London, UK",2025-07-14T18:48:25Z,"Interim Data Analyst Based in London, hybrid Length: 6 months initially Rate: £350 - £400 per day via an umbrella company Inside IR35 We are working with a London-based large media company to recruit and interim Data Analyst to deliver high-quality reporting, analysis, and market intelligence while supporting various commercial strategy projects. Key Responsibilities include: Produce and distribute core sales reports, tracking revenue, pipeline, and forecasting metrics Oversee Salesforce usage,…",,,91000,104000,https://www.adzuna.co.uk/jobs/land/ad/5302241580?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=4112291D09B884A3980530BD5CEA04B7DE26FB6B
5313278221,Data Analyst,Norton Blake,"London, UK",2025-07-20T08:20:15Z,"Data Analyst Overview We are seeking a skilled and proactive Data Analyst to manage and enhance data assets within our presentational layer. This role is central to the maintenance and development of our data warehouse and the creation of effective data marts and semantic models that support reporting and business intelligence. Based in either Hoddesdon or Farringdon , this position requires strong technical expertise in data transformation, data modelling, and warehouse development, alongside …",,,43140.54,43140.54,https://www.adzuna.co.uk/jobs/land/ad/5313278221?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=665DDCB7BF81B41B62A803002C8BDAAB89F37BA1
5288371268,Data Analyst,Harnham,"London, UK",2025-07-06T02:45:32Z,"Data Analyst Remote (UK-Based) Up to £40,000  Benefits Fintech | Personal Loans | Full Data Ownership We’re hiring a Data Analyst to join a fast-scaling fintech that’s redefining how personal loans are delivered. Backed by a trusted UK insurance brand, the business has already lent £500M to over 50,000 customers since 2019, and they’re just getting started. This is a remote-first role (UK-based), where you’ll play a key part in building and optimising a modern data ecosystem, from ingestion to …",,,60957.54,60957.54,https://www.adzuna.co.uk/jobs/land/ad/5288371268?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=C239C68A0A93560E09EAB0AF4CEAE7121E7CAA9C
5313276209,Data Analyst,Altasu Recruitment Group,"London, UK",2025-07-20T08:19:19Z,"Data Analyst | Nuclear Energy Innovation  £45,000–£55,000  benefits | Hybrid – London We’re working with a pioneering nuclear energy company that’s transforming how low-carbon power is designed, delivered, and scaled across the UK. As they continue to grow, they’re looking for a skilled and curious Data Analyst to help drive smarter decisions across engineering, operations, and strategy. This isn’t your typical analyst role — it’s a chance to work at the intersection of energy, innovation, and …",,,54843.45,54843.45,https://www.adzuna.co.uk/jobs/land/ad/5313276209?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=0C99900B3FB9EC9BF0042F1D5C5CC20528DAF18B
5303524768,Sr Data Analyst,Bluda Index,"London, UK",2025-07-15T14:52:01Z,"About the job We are currently recruiting for a Data Analyst to join a well-established Investment Manager. This role is suited to someone with strong data handling skills, experience with Python and generative AI, and a background in financial services. Key Responsibilities: Investigate and resolve a range of data issues Analyse large datasets using Excel and Python Support the implementation of system changes and upgrades Collaborate with internal teams including Investment, IT, Risk, and Per…",51.503378,-0.139134,30000,34000,https://www.adzuna.co.uk/jobs/details/5303524768?utm_medium=api&utm_source=71ed0f1d
5313274025,Data Analyst,Marc Daniels Specialist Recruitment,"London, UK",2025-07-20T08:18:38Z,"Data Analyst - Power BI We're looking for a skilled Data Analyst - Power BI to join a thriving technology company in Staines. This role comes with outstanding benefits and flexible hybrid working options. Responsibilities As a Data Analyst - Power BI , your main responsibilities will include: Designing, developing, and maintaining interactive Power BI dashboards and reports to deliver key financial and operational insights. Connecting to various data sources (e.g., SQL databases, Excel, financi…",,,50638.72,50638.72,https://www.adzuna.co.uk/jobs/land/ad/5313274025?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=E61EAF52FC0F141C40566C4DE291B2A806D51718
5313278784,Data Analyst,Marc Daniels Specialist Recruitment,"The City, Central London",2025-07-20T08:20:22Z,"Data Analyst - Power BI We're looking for a skilled Data Analyst - Power BI to join a thriving technology company in Staines. This role comes with outstanding benefits and flexible hybrid working options. Responsibilities As a Data Analyst - Power BI , your main responsibilities will include: Designing, developing, and maintaining interactive Power BI dashboards and reports to deliver key financial and operational insights. Connecting to various data sources (e.g., SQL databases, Excel, financi…",,,51255.58,51255.58,https://www.adzuna.co.uk/jobs/land/ad/5313278784?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=6C8C5E61AEF9348E79C693754825F4AD9F7D3EF8
5301622961,Data Analyst,ea Change,"London, UK",2025-07-14T05:46:33Z, Data Analyst – Contract | £450–£550pd | Outside IR35 | Hybrid (3 days onsite – Central London) 6-Month Initial Contract | Banking Sector We’re looking for a skilled Data Analyst to join a challenger banking client on a 6-month contract basis. This role offers the opportunity to work on meaningful projects that inform high-level business decisions across a complex financial environment.  Key Details: Rate: £450–£500 per day IR35: Outside IR35 Duration: 6 months (potential extension) Location: C…,,,65868.59,65868.59,https://www.adzuna.co.uk/jobs/land/ad/5301622961?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=E65BF076432D80A54CBA75E0E0B13A73909BD37C
5301624571,Data Analyst,ea Change,"The City, Central London",2025-07-14T05:46:57Z, Data Analyst – Contract | £450–£550pd | Outside IR35 | Hybrid (3 days onsite – Central London) 6-Month Initial Contract | Banking Sector We’re looking for a skilled Data Analyst to join a challenger banking client on a 6-month contract basis. This role offers the opportunity to work on meaningful projects that inform high-level business decisions across a complex financial environment.  Key Details: Rate: £450–£500 per day IR35: Outside IR35 Duration: 6 months (potential extension) Location: C…,,,66671.35,66671.35,https://www.adzuna.co.uk/jobs/land/ad/5301624571?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=C45FE6379444A77D69FECFD070389614A9658CB2
5313280717,Data Analyst,Cedar,"The City, Central London",2025-07-20T08:20:51Z,"Data Analyst (Sports betting sector experience required) Location: London (Hybrid) Salary: £50,000 About the Role Our client, a global leader in the online sports betting and iGaming industry, is seeking a Data Analyst to join their high-performing finance function. This role plays a crucial part in safeguarding millions of customer transactions each year and ensuring the integrity of revenue processes across leading brands. What You'll Do You'll be a key contributor to the team, supporting dai…",,,49626.05,49626.05,https://www.adzuna.co.uk/jobs/land/ad/5313280717?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=22212D641FC6C9ECA3F6C06456145823458FF363
5288374996,Data Analyst,Harnham,"The City, Central London",2025-07-06T02:49:22Z,"DATA ANALYST UP TO £50,000 HYBRID – CENTRAL LONDON – 2/3 days a week in the office THE COMPANY This advertising/data company are extremely well-funded in the industry and 2025 marks an exciting development phase for them! THE ROLE As a Data Analyst, you can expect to be involved in the following: Utilising your strong SQL, Spatial data, and analytics experience to generate more insights Extract insights including specialised spatial analysis of movement and audience data Working closely with co…",,,37900.11,37900.11,https://www.adzuna.co.uk/jobs/land/ad/5288374996?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=4C1DC693D4BA3A993B09AB69AE1C848433D55F8C
5288376927,Data Analyst,Harnham,"London, UK",2025-07-06T02:51:08Z,"DATA ANALYST UP TO £50,000 HYBRID – CENTRAL LONDON – 2/3 days a week in the office THE COMPANY This advertising/data company are extremely well-funded in the industry and 2025 marks an exciting development phase for them! THE ROLE As a Data Analyst, you can expect to be involved in the following: Utilising your strong SQL, Spatial data, and analytics experience to generate more insights Extract insights including specialised spatial analysis of movement and audience data Working closely with co…",,,37443.92,37443.92,https://www.adzuna.co.uk/jobs/land/ad/5288376927?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=FBEAC8DCAAF73777F264061EF1F59EF3DAB46EAF
5288370912,Data Analyst,Harris Global,"London, UK",2025-07-06T02:45:28Z,"Harris Global is currently seeking an experienced Data Analyst to join a leading client on a permanent basis. This is a highly collaborative role, requiring both technical expertise and strong business acumen. Key Responsibilities: Analyse large and complex datasets to uncover trends and opportunities across core operational areas. Design, build and maintain interactive dashboards and reports to support strategic and operational decision making. Partner with business stakeholders to gather requ…",,,47973.28,47973.28,https://www.adzuna.co.uk/jobs/land/ad/5288370912?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=FE42C6A7954F85B6316ADCFF208E23E50CCFFC8D
5288371928,Data Analyst,Harris Global,"The City, Central London",2025-07-06T02:46:13Z,"Harris Global is currently seeking an experienced Data Analyst to join a leading client on a permanent basis. This is a highly collaborative role, requiring both technical expertise and strong business acumen. Key Responsibilities: Analyse large and complex datasets to uncover trends and opportunities across core operational areas. Design, build and maintain interactive dashboards and reports to support strategic and operational decision making. Partner with business stakeholders to gather requ…",,,48557.81,48557.81,https://www.adzuna.co.uk/jobs/land/ad/5288371928?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=DF06A0571A56AA98C9ADEAE2E79533FB5E0DF79F
5301628792,Data Analyst,Camino Search,"The City, Central London",2025-07-14T05:48:10Z,"Our client is a forward-thinking, PE backed organization and have experienced rapid growth over the last 2 years! They are looking to leveraging data to drive strategic decisions and improve outcomes. This role will suit a detail-oriented and analytical Data Analyst to join their growing team to support the senior leaders & finance teams to provide better MI visibility to stakeholders. Key Responsibilities: Collect, clean, and analyze large datasets to identify trends and insights. Create dashb…",,,40972.13,40972.13,https://www.adzuna.co.uk/jobs/land/ad/5301628792?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=52437584498430DFAA0D099FEDBABFD1738EE99D
5301622561,Data Analyst,Camino Search,"London, UK",2025-07-14T05:46:28Z,"Our client is a forward-thinking, PE backed organization and have experienced rapid growth over the last 2 years! They are looking to leveraging data to drive strategic decisions and improve outcomes. This role will suit a detail-oriented and analytical Data Analyst to join their growing team to support the senior leaders & finance teams to provide better MI visibility to stakeholders. Key Responsibilities: Collect, clean, and analyze large datasets to identify trends and insights. Create dashb…",,,40478.96,40478.96,https://www.adzuna.co.uk/jobs/land/ad/5301622561?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=EE8A7A7627EA5D9D1F7935894AEACBBE3D7B72A0
5313275656,Data Analyst,Norton Blake,"The City, Central London",2025-07-20T08:19:08Z,"Data Analyst Overview We are seeking a skilled and proactive Data Analyst to manage and enhance data assets within our presentational layer. This role is central to the maintenance and development of our data warehouse and the creation of effective data marts and semantic models that support reporting and business intelligence. Based in either Hoddesdon or Farringdon , this position requires strong technical expertise in data transformation, data modelling, and warehouse development, alongside …",,,43666.18,43666.18,https://www.adzuna.co.uk/jobs/land/ad/5313275656?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=3C455DD4FB5202C26BD3BE42758DA820B6A512E9
5314346117,Data Analyst,Harnham,"The City, Central London",2025-07-21T09:21:55Z,"DATA ANALYST Up to £45,000 REMOTE-FIRST - LONDON HQ Looking to step into a role where your analysis actually drives product decisions? One of the UK’s fastest-growing subscription businesses is hiring a Data Analyst to join a high-impact product squad focused on user journeys, free trial conversion, and retention. You’ll be embedded in a cross-functional team of product managers, engineers, and designers — not sitting in a silo waiting for tickets. This is for someone who’s naturally curious, t…",,,55756.81,55756.81,https://www.adzuna.co.uk/jobs/land/ad/5314346117?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=87B0198F436B74DD948F82196B36DF19D2EEE1C6
5314346102,Data Analyst,Harnham,"London, UK",2025-07-21T09:21:51Z,"DATA ANALYST Up to £45,000 REMOTE-FIRST - LONDON HQ Looking to step into a role where your analysis actually drives product decisions? One of the UK’s fastest-growing subscription businesses is hiring a Data Analyst to join a high-impact product squad focused on user journeys, free trial conversion, and retention. You’ll be embedded in a cross-functional team of product managers, engineers, and designers — not sitting in a silo waiting for tickets. This is for someone who’s naturally curious, t…",,,55085.68,55085.68,https://www.adzuna.co.uk/jobs/land/ad/5314346102?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=6999828B1914B3E9F2DA1A86E89BDA1F9FC05156
5317503982,Data Analyst,Pertemps Network Group,"London, UK",2025-07-23T03:54:25Z,"Mid-Level Data Analyst – Hybrid (London area) Location: London-adjacent (1–2 days/week in-office) Job Type: Full-time, Permanent Start Date: ASAP Salary: £40,000 – £50,000 depending on experience A fast-growing UK-based telecoms provider is seeking a talented Mid-Level Data Analyst to play a pivotal role in shaping how data influences decision-making across the business. This is an exciting opportunity to join a profitable and lean tech company with a loyal customer base of micro-businesses. Wi…",,,53342.01,53342.01,https://www.adzuna.co.uk/jobs/land/ad/5317503982?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=7BA22CCAD9D0BA5AE02A27F4CE6FDA3BF8B656DB
5319505755,Data Analyst,Pertemps Network Group,"The City, Central London",2025-07-24T05:55:58Z,"Mid-Level Data Analyst – Hybrid (London area) Location: London-adjacent (1–2 days/week in-office) Job Type: Full-time, Permanent Start Date: ASAP Salary: £40,000 – £50,000 depending on experience A fast-growing UK-based telecoms provider is seeking a talented Mid-Level Data Analyst to play a pivotal role in shaping how data influences decision-making across the business. This is an exciting opportunity to join a profitable and lean tech company with a loyal customer base of micro-businesses. Wi…",,,53992.05,53992.05,https://www.adzuna.co.uk/jobs/land/ad/5319505755?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=97030E635A0FC6C927F3CAC7AE7F21F6B7D4937E
5288375375,Data Analyst,Harnham,"The City, Central London",2025-07-06T02:49:31Z,"Data Analyst Remote (UK-Based) Up to £40,000  Benefits Fintech | Personal Loans | Full Data Ownership We’re hiring a Data Analyst to join a fast-scaling fintech that’s redefining how personal loans are delivered. Backed by a trusted UK insurance brand, the business has already lent £500M to over 50,000 customers since 2019, and they’re just getting started. This is a remote-first role (UK-based), where you’ll play a key part in building and optimising a modern data ecosystem, from ingestion to …",,,61700.27,61700.27,https://www.adzuna.co.uk/jobs/land/ad/5288375375?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=5C17CC5E2B7A5C0C78E3285F7124AF12CACA0213
5283651971,Data Analyst,Harnham,"The City, Central London",2025-07-04T07:54:53Z,"BI Analyst Waterloo - Hybrid (3 days in office) £40,000 - £50,000 The Company A major player in the UK transport sector is looking for a Power BI-savvy Data Analyst to join their growing Business Intelligence team. You’ll work at the heart of the business, transforming operational and performance data into clear, impactful dashboards for decision-makers. What You’ll Be Doing Build and maintain interactive, visually compelling dashboards in Power BI to support a wide range of operational and str…",,,48133.81,48133.81,https://www.adzuna.co.uk/jobs/land/ad/5283651971?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=E02632A1E1C3900BE5A6AA1B392EF8FA8F5F25AE
5283676291,Data Analyst,Harnham,"London, UK",2025-07-04T08:01:59Z,"BI Analyst Waterloo - Hybrid (3 days in office) £40,000 - £50,000 The Company A major player in the UK transport sector is looking for a Power BI-savvy Data Analyst to join their growing Business Intelligence team. You’ll work at the heart of the business, transforming operational and performance data into clear, impactful dashboards for decision-makers. What You’ll Be Doing Build and maintain interactive, visually compelling dashboards in Power BI to support a wide range of operational and str…",,,47554.39,47554.39,https://www.adzuna.co.uk/jobs/land/ad/5283676291?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=D84C15EF68C6FBFBB05315593A786210E794AE01
5313281276,Data Analyst,Altasu Recruitment Group,"The City, Central London",2025-07-20T08:21:01Z,"Data Analyst | Nuclear Energy Innovation  £45,000–£55,000  benefits | Hybrid – London We’re working with a pioneering nuclear energy company that’s transforming how low-carbon power is designed, delivered, and scaled across the UK. As they continue to grow, they’re looking for a skilled and curious Data Analyst to help drive smarter decisions across engineering, operations, and strategy. This isn’t your typical analyst role — it’s a chance to work at the intersection of energy, innovation, and …",,,55511.63,55511.63,https://www.adzuna.co.uk/jobs/land/ad/5313281276?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=78344F7899A5E4E2C700B972B06D70CC967BB24B
5313280617,Data Analyst,Pavilion Recruitment Solutions,"The City, Central London",2025-07-20T08:20:50Z,"Data Analyst Salary - £50,000 London We’re looking for a skilled and motivated Data Analyst to join a dynamic team within a Lloyd’s insurance broker. This role is ideal for someone passionate about data, accuracy, and delivering actionable insights. You’ll play a key role in leveraging a modern data warehouse and real-time data capture capabilities to support internal Broking, Underwriting, and Claims teams, as well as clients and the wider London and Company Insurance Markets. If you enjoy wor…",,,49015.81,49015.81,https://www.adzuna.co.uk/jobs/land/ad/5313280617?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=0ED0B8A0BDD69231733B8B5A6EA71A5D5F9B59CA
5319509055,Data Analyst,Harnham,"The City, Central London",2025-07-24T05:56:37Z,"DATA ANALYST UP TO £75,000 SOUTH EAST LONDON – HYBRID – 3 DAYS IN OFFICE *Please note, you must be a UK resident and have full right to work in the UK* THE COMPANY This UK-based subscription service offers members daily prize draws for high-value items, from cars to holidays to cash prizes! There are also free entry routes to their prize draws. THE ROLE The client is looking for a sharp, well-rounded Data or BI Analyst with 4–5 years of experience and a knack for turning data into actionable in…",,,57310.31,57310.31,https://www.adzuna.co.uk/jobs/land/ad/5319509055?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=73F28891334D50FA7E9032254C38A1337002A45F
5313280196,Data Analyst,Harnham,"The City, Central London",2025-07-20T08:20:44Z,"Data Analyst Remote first - London/Dundee Up to £45,000 I’m working with a well-established media and publishing group that’s investing heavily in data, digital and customer understanding – and they’re looking for a Data Analyst to sit at the centre of it all. Think: instantly recognisable consumer brands across local news, entertainment, kids, hobbies and lifestyle – all backed by a commitment to make a meaningful impact on the communities they serve. With a wide portfolio (including print, on…",,,42534.16,42534.16,https://www.adzuna.co.uk/jobs/land/ad/5313280196?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=106C9E29C07E48989052D0F2C12D30BD3F434920
5313282241,Data Analyst,Harnham,"London, UK",2025-07-20T08:21:15Z,"Data Analyst Remote first - London/Dundee Up to £45,000 I’m working with a well-established media and publishing group that’s investing heavily in data, digital and customer understanding – and they’re looking for a Data Analyst to sit at the centre of it all. Think: instantly recognisable consumer brands across local news, entertainment, kids, hobbies and lifestyle – all backed by a commitment to make a meaningful impact on the communities they serve. With a wide portfolio (including print, on…",,,42022.23,42022.23,https://www.adzuna.co.uk/jobs/land/ad/5313282241?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=A0EAA10CEEB4C9F379BDA34EF8E9ACE498C40B25
5301619950,Data Analyst,Attribution Search,"London, UK",2025-07-14T05:45:38Z,"We are currently recruiting for a Data Analyst to join a well-established Investment Manager. This role is suited to someone with strong data handling skills, experience with Python and generative AI, and a background in financial services. Key Responsibilities: Investigate and resolve a range of data issues Analyse large datasets using Excel and Python Support the implementation of system changes and upgrades Collaborate with internal teams including Investment, IT, Risk, and Performance Apply…",,,50816.27,50816.27,https://www.adzuna.co.uk/jobs/land/ad/5301619950?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=B020CCE9CBD1BC799B3D07E0EBC4763EA64A249D
5301617933,Data Analyst,Attribution Search,"The City, Central London",2025-07-14T05:44:24Z,"We are currently recruiting for a Data Analyst to join a well-established Investment Manager. This role is suited to someone with strong data handling skills, experience with Python and generative AI, and a background in financial services. Key Responsibilities: Investigate and resolve a range of data issues Analyse large datasets using Excel and Python Support the implementation of system changes and upgrades Collaborate with internal teams including Investment, IT, Risk, and Performance Apply…",,,51435.33,51435.33,https://www.adzuna.co.uk/jobs/land/ad/5301617933?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=84DA5671805469C0ABDDB9C214C09BFD05B118EB
5301626957,Data Analyst,Harnham,"London, UK",2025-07-14T05:47:35Z,"Data Analyst | Up to £50,000 | Central London Location: London (W1) | Hybrid: 2–3 days in office Reports to: Director of Research A new opportunity with a specialist analytics and research body in the media and advertising sector. This is a great fit for someone with a background in SQL, spatial data (nice to have!) , and insight generation , looking to apply their technical skillset in a small, collaborative team with industry-wide impact. The Company This organisation provides the official au…",,,36435.18,36435.18,https://www.adzuna.co.uk/jobs/land/ad/5301626957?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=73FB46FE36B81112D2ED45A02BDB277635363CAF
5301624304,Data Analyst,Harnham,"The City, Central London",2025-07-14T05:46:52Z,"Data Analyst | Up to £50,000 | Central London Location: London (W1) | Hybrid: 2–3 days in office Reports to: Director of Research A new opportunity with a specialist analytics and research body in the media and advertising sector. This is a great fit for someone with a background in SQL, spatial data (nice to have!) , and insight generation , looking to apply their technical skillset in a small, collaborative team with industry-wide impact. The Company This organisation provides the official au…",,,36879.12,36879.12,https://www.adzuna.co.uk/jobs/land/ad/5301624304?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=EE1B5D28D85E1B4D4C29051B124BD362C1308315
5313278914,Data Analyst,The Goat Agency,"The City, Central London",2025-07-20T08:20:25Z,"Job Title: Data Analyst (Social Media Focus) Location: Southwark, London Working Model: Hybrid Salary: £36k Starting Salary About Goat: Goat is part of WPP Media (formerly GroupM), the world’s leading media investment company. Since 2015, we've been pioneers in influencer marketing, helping brands leverage the power of social media to achieve real, measurable results. Today, we stand as the global leader in the space, delivering award-winning campaigns across 70 countries. As part of our team, …",,,39695.12,39695.12,https://www.adzuna.co.uk/jobs/land/ad/5313278914?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=357FAA95FB29840BD6355719FD120D4409BE955B
5313281060,Data Analyst,The Goat Agency,"London, UK",2025-07-20T08:20:57Z,"Job Title: Data Analyst (Social Media Focus) Location: Southwark, London Working Model: Hybrid Salary: £36k Starting Salary About Goat: Goat is part of WPP Media (formerly GroupM), the world’s leading media investment company. Since 2015, we've been pioneers in influencer marketing, helping brands leverage the power of social media to achieve real, measurable results. Today, we stand as the global leader in the space, delivering award-winning campaigns across 70 countries. As part of our team, …",,,39217.25,39217.25,https://www.adzuna.co.uk/jobs/land/ad/5313281060?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=252139FC1A77D719376C4FC5F2BFB952A46D786D
5317953937,Data Analyst Trainee,ITOL Recruit,"Kingston Upon Thames, South West London",2025-07-23T12:32:16Z,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",,,30000,50000,https://www.adzuna.co.uk/jobs/land/ad/5317953937?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=F139C4B0B012B6372DFD87DFEA77EA881994CF9C
5314719292,Data Analyst Trainee,ITOL Recruit,"Heathrow, Hounslow",2025-07-21T17:18:40Z,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",,,30000,50000,https://www.adzuna.co.uk/jobs/land/ad/5314719292?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=2F50C92F424A432CFBA7826E95CB30AD5CC54260
5314718907,Data Analyst Trainee,ITOL Recruit,"Romford, Essex",2025-07-21T17:18:36Z,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",51.5742,0.183871,30000,50000,https://www.adzuna.co.uk/jobs/land/ad/5314718907?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=0A2E8530CA23E05E4DE91500DA052C093F286DC9
5294065480,Graduate Data Analyst,How to Job Ltd,"London, UK",2025-07-09T19:46:45Z,"Graduate Data Analyst Location: Shoreditch, London, UK Shoreditch is renowned for its tech startups, creative agencies, and vibrant cultural scene, making it an attractive location for young professionals and graduates eager to immerse themselves in London's dynamic tech environment. About Our Client: Our client is a rapidly growing technology startup based in Shoreditch, London. Specializing in leveraging big data and analytics to drive innovation across various industries, they are seeking a …",,,35000,40000,https://www.adzuna.co.uk/jobs/land/ad/5294065480?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=193B972A04A8EB51271C5F95C0A6024F30FDD68B
5291256428,Senior Data Analyst,JSS Search,"London, UK",2025-07-08T04:12:34Z,"Position: Senior Data Governance Analyst Location: London, Hybrid We are currently seeking a highly skilled Senior Data Governance Analyst to join a data management function at a leading banking company. This position plays a strategic role in ensuring the quality, consistency, and integrity of data used across regulatory and bureau reporting activities. Role Summary The Senior Data Governance Analyst will lead the documentation of data provisioning requirements, establish and monitor governanc…",,,55034.95,55034.95,https://www.adzuna.co.uk/jobs/land/ad/5291256428?se=5C-PAO1o8BG7lZ94p4Eq-Q&utm_medium=api&utm_source=71ed0f1d&v=AF7055831325FEC9CF51774B704AE51CAEE0990F
